1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	3
70	5
71	1
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	3
82	5
83	6
84	0
85	2
86	6
87	9
88	22
89	16
90	13
91	9
92	2
93	0
94	0
95	0
96	1
97	2
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	6
106	15
107	7
108	4
109	2
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	1
120	0
121	1
122	1
123	1
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	1
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	1
169	0
170	0
171	0
172	0
173	1
174	0
175	0
176	98
177	102
178	121
179	8
180	14
181	1
182	0
183	1
184	0
185	0
186	0
187	0
188	0
189	1
190	0
191	0
192	3
193	1
194	1
195	1
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	1
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	1
213	0
214	0
215	2
216	0
217	1
218	0
219	3
220	1
221	0
222	3
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	1
234	0
235	0
236	0
237	0
238	0
239	0
240	1
241	0
242	0
243	1
244	2
245	1
246	0
247	0
248	17
249	55
250	20
251	5
252	1
253	1
254	1
255	2
256	0
257	4
258	2
259	5
260	0
261	2
262	3
263	0
264	0
265	0
266	1
267	9
268	7
269	4
270	14
271	45
272	14
273	4
274	1
275	2
276	5
277	0
278	0
279	1
280	0
281	0
