1	0
2	1
3	0
4	1
5	3
6	0
7	0
8	0
9	1
10	0
11	0
12	0
13	0
14	2
15	0
16	0
17	0
18	1
19	2
20	0
21	0
22	0
23	2
24	0
25	0
26	1
27	0
28	2
29	0
30	0
31	0
32	1
33	1
34	0
35	1
36	1
37	0
38	1
39	1
40	0
41	0
42	0
43	2
44	0
45	0
46	1
47	1
48	0
49	0
50	0
51	0
52	0
53	2
54	7
55	1
56	1
57	0
58	3
59	0
60	0
61	2
62	0
63	3
64	0
65	1
66	0
67	0
68	0
69	0
70	1
71	0
72	5
73	3
74	4
75	0
76	0
77	0
78	1
79	0
80	0
81	1
82	0
83	0
84	0
85	2
86	2
87	0
88	0
89	0
90	0
91	0
92	0
93	1
94	0
95	1
96	1
97	0
98	0
99	0
100	3
101	0
102	1
103	2
104	0
105	1
106	0
107	0
108	1
109	1
110	1
111	2
112	0
113	1
114	4
115	0
116	1
117	4
118	4
119	0
120	0
121	0
122	1
123	0
124	1
125	13
126	0
127	2
128	8
129	12
130	1
131	4
132	3
133	0
134	5
135	1
136	1
137	6
138	1
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	1
148	0
149	2
150	0
151	0
152	0
153	0
154	0
155	2
156	5
157	2
158	0
159	2
160	0
161	0
162	0
163	0
164	1
165	0
166	1
167	0
168	0
169	1
170	0
171	0
172	1
173	1
174	0
175	14
176	0
177	0
178	0
179	1
180	0
181	0
182	5
183	2
184	6
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	2
211	7
212	2
213	4
214	13
215	0
216	0
217	1
218	0
219	0
220	0
221	1
222	1
223	1
224	2
225	9
226	0
227	1
228	0
229	0
230	6
231	0
232	0
233	3
234	0
235	0
236	0
237	0
238	0
239	2
240	3
241	1
242	1
243	2
244	2
245	0
246	1
247	0
248	2
249	3
250	0
251	1
252	1
253	2
254	2
255	1
256	7
257	8
258	0
259	0
260	0
261	2
262	0
263	4
264	1
265	1
266	0
267	1
268	0
269	0
270	3
271	2
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	1
282	0
283	2
284	0
285	0
286	0
287	0
288	0
289	0
290	1
291	1
292	4
293	2
294	1
295	0
296	2
297	4
298	0
299	0
300	1
301	1
302	0
303	0
304	0
305	2
306	0
307	0
308	0
309	1
310	0
311	0
312	0
313	2
314	0
315	4
316	0
317	0
318	1
319	0
320	1
321	1
322	0
323	0
324	4
325	4
326	0
327	4
328	2
329	6
330	3
331	3
332	3
333	3
334	0
335	2
336	1
337	2
338	10
339	9
340	0
341	0
342	2
343	1
344	0
345	0
346	0
347	3
348	3
349	0
350	1
351	0
352	1
353	0
354	2
355	3
356	2
357	1
358	0
359	0
360	0
361	0
362	1
363	0
364	0
365	0
366	4
367	6
368	1
369	1
370	2
371	0
372	7
373	0
374	0
375	4
376	3
377	0
378	0
379	0
380	0
381	0
382	4
383	2
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	1
394	1
395	1
396	4
397	0
398	0
399	4
400	1
401	1
402	2
403	0
404	0
405	0
406	0
407	2
408	5
409	0
410	0
411	0
412	0
413	0
414	1
415	0
416	2
417	1
418	2
419	7
420	1
421	0
