1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	1
18	0
19	0
20	0
21	0
22	0
23	0
24	1
25	0
26	0
27	0
28	0
29	1
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	1
79	0
80	0
81	1
82	1
83	0
84	0
85	4
86	2
87	2
88	13
89	8
90	5
91	6
92	2
93	0
94	0
95	6
96	15
97	30
98	7
99	2
100	2
101	5
102	5
103	0
104	1
105	4
106	2
107	7
108	5
109	2
110	3
111	0
112	0
113	7
114	4
115	4
116	3
117	0
118	0
119	1
120	0
121	0
122	1
123	0
124	2
125	2
126	3
127	3
128	1
129	1
130	1
131	1
132	0
133	0
134	0
135	0
136	0
137	2
138	2
139	14
140	2
141	1
142	0
143	0
144	0
145	0
146	0
147	1
148	5
149	4
150	0
151	0
152	1
153	0
154	1
155	0
156	3
157	2
158	0
159	3
160	5
161	1
162	0
163	0
164	0
165	0
166	0
167	1
168	8
169	10
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	1
178	2
179	0
180	0
181	2
182	0
183	1
184	1
185	0
186	1
187	2
188	12
189	2
190	2
191	1
192	1
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	2
202	2
203	0
204	0
205	0
206	1
207	12
208	0
209	4
210	1
211	1
212	1
213	5
214	9
215	18
216	6
217	35
218	2
219	8
220	3
221	3
222	4
223	0
224	0
225	0
226	6
227	0
228	0
229	0
230	3
231	0
232	1
233	0
234	1
235	1
236	0
237	0
238	2
239	1
240	8
241	6
242	23
243	4
244	2
245	1
246	3
247	1
248	2
249	0
250	0
251	0
252	0
253	0
254	5
255	1
256	1
257	1
258	0
259	0
260	3
261	2
262	2
263	1
264	1
265	1
266	3
267	0
268	0
269	1
270	0
271	5
272	1
273	4
274	6
275	8
276	2
277	4
278	2
279	6
280	0
281	4
