1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	1
14	0
15	5
16	2
17	1
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	1
27	0
28	1
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	7
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	1
46	0
47	2
48	0
49	0
50	3
51	0
52	0
53	0
54	0
55	6
56	0
57	5
58	1
59	0
60	1
61	0
62	6
63	1
64	1
65	0
66	0
67	0
68	0
69	1
70	1
71	1
72	1
73	1
74	1
75	1
76	0
77	1
78	1
79	1
80	0
81	0
82	0
83	1
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	4
100	4
101	1
102	0
103	5
104	5
105	12
106	1
107	1
108	12
109	0
110	0
111	0
112	0
113	0
114	0
115	2
116	2
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	6
126	3
127	0
128	1
129	0
130	0
131	0
132	0
133	1
134	0
135	0
136	0
137	1
138	1
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	1
147	0
148	0
149	2
150	1
151	0
152	0
153	0
154	1
155	7
156	0
157	2
158	2
159	4
160	4
161	1
162	0
163	2
164	0
165	1
166	0
167	0
168	0
169	1
170	0
171	0
172	0
173	2
174	1
175	0
176	0
177	2
178	5
179	2
180	0
181	0
182	2
183	2
184	1
185	0
186	0
187	0
188	0
189	0
190	0
191	2
192	0
193	0
194	0
195	0
196	1
197	0
198	0
199	0
200	0
201	0
202	0
203	1
204	11
205	2
206	0
207	1
208	0
209	0
210	0
211	0
212	1
213	0
214	0
215	0
216	0
217	2
218	0
219	0
220	0
221	0
222	0
223	1
224	3
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	1
239	0
240	0
241	0
242	1
243	0
244	0
245	0
246	0
247	0
248	1
249	0
250	0
251	0
252	1
253	0
254	0
255	0
256	0
257	0
258	1
259	1
260	0
261	0
262	0
263	1
264	0
265	0
266	3
267	0
268	3
269	1
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	2
281	0
